"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x544779791","x1196815358537191424",2019-11-19 15:39:51,"InWrongTimeline","Omfg 😳 what does this bs have to do with why we are here today or Trump? #DevinNunesIsAnIdiot","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"DevinNunesIsAnIdiot",,,,,,,,,,,,,"x828750123207446528","VivaLaLesha","en",,,,,,,,,,,,,,,,"x1196815316707348481","Omfg 😳 what does this bs have to do with why we are here today or Trump? #DevinNunesIsAnIdiot",2019-11-19 15:39:41,"Twitter for Android",1,1,"x828750123207446528","VivaLaLesha","Lesha Marie🌹📖☕🎧🚬",2801,3728,2175,"New London, Connecticut ","Embrace the dork in you ✌(ツ)
Mare Liberum, Vox Liberal ⛵
Draco dormiens nunquam titillandus 🐉
Unus pro omnibus, omnes pro uno 💪
#Resist 🗽🇺🇸✊ (ﾉ^ヮ^)ﾉ NO DMs",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/InWrongTimeline/status/1196815358537191424","Sarah","Texas, USA","here for the politics",,FALSE,2021,4875,12,58991,124604,2012-04-04 02:45:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/544779791/1513868651","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1132856455370104833/ceUoX3HY_normal.jpg"
"x5912292","x1196815358503485440",2019-11-19 15:39:51,"davidphelps","She's right about one point. I left a note -- tucked away in my desk -- for my successor. I wished him success and encouraged him not to grow jaded despite the pace and obstacles. I also left my personal email in case he wished to seek candid advice.

I never heard from him. https://t.co/KWbzG4yLNI","Twitter for iPad",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x113064158","nedprice","en","x1196786685150978050","WH Press Sec Stephanie Grisham claims Obama aides left 'you will fail"" notes in offices for Trump aides: “We came into the WH, I’ll tell you something. Every office was filled with Obama books and we had notes left behind that said ‘you will fail,’ ‘you aren’t going to make it,’”",2019-11-19 13:45:55,"TweetDeck",1932,843,"x126722715","abbydphillip","Abby D. Phillip",216042,3194,19365,"Washington, DC","@CNN Political Correspondent, former @washingtonpost @abcnews @politico. Relapsing road warrior. Tips, kind notes: Abby.Phillip@cnn.com",TRUE,"x1196810243491192832","She's right about one point. I left a note -- tucked away in my desk -- for my successor. I wished him success and encouraged him not to grow jaded despite the pace and obstacles. I also left my personal email in case he wished to seek candid advice.

I never heard from him. https://t.co/KWbzG4yLNI",2019-11-19 15:19:32,"Twitter Web App",1593,492,"x113064158","nedprice","Ned Price",78159,2638,3810,"Washington, DC","@POTUS44 Special Asst & @NSC44 Spox. @CIA before. Now direct policy/comms @NatSecAction, teach @Georgetown, & @NBC contributor. Aspiring public servant again.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davidphelps/status/1196815358503485440","David Phelps","Washington","Some see things as they are and ask why; I dream things that never were and ask, Why Not?",,FALSE,399,617,4,6119,5762,2007-05-09 21:44:33,FALSE,,,,,"http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/54078791/david_sm_normal.jpg"
"x825484762659815424","x1196815358658859016",2019-11-19 15:39:51,"Sparklepuff2","Williams says Zelensky and Pence also talked about other European countries supporting Ukraine more. Pence told Zelensky he'd convey all this to Trump. Pence did speak to Trump that evening but Williams was not privy to it.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x33531486","revmagdalen","en",,,,,,,,,,,,,,,,"x1196813090311962625","Williams says Zelensky and Pence also talked about other European countries supporting Ukraine more. Pence told Zelensky he'd convey all this to Trump. Pence did speak to Trump that evening but Williams was not privy to it.",2019-11-19 15:30:51,"Twitter Web App",4,5,"x33531486","revmagdalen","🆘Rev Magdalen |This Machine Dismantles Patriarchy",13089,13229,281564,"#Resist","Rev. Magdalen || #SubGenius || 🌊 Impeach on all the crimes there's evidence for, like justice works for anyone else. 🆘",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Sparklepuff2/status/1196815358658859016","🆘Sparklepuff💫✨🌫",,"Please resist Tangerine Tyrant 🍊
Collect & share Trumpist Regime news. Send & retweet whatever you find.
No one can keep up with T alone​.
--the lone reed🌾",,FALSE,3680,4975,6,99007,80115,2017-01-28 23:24:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/825484762659815424/1486137678","","http://pbs.twimg.com/profile_images/1057158100740984833/v4xGBmBt_normal.jpg"
"x1930794883","x1196815358692339713",2019-11-19 15:39:51,"Meghatron24","Stephen Miller planted anti-Rubio stories in Breitbart during 2016 campaign, leaked emails show https://t.co/sznjrXP4JG via @nbcnews","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,"nbcnews.com/politics/donal…","https://t.co/sznjrXP4JG","https://www.nbcnews.com/politics/donald-trump/stephen-miller-planted-anti-rubio-stories-breitbart-during-2016-campaign-n1085451",,,,,,,,,"x15919256","SuzGamboa","en",,,,,,,,,,,,,,,,"x1196814116972879874","Stephen Miller planted anti-Rubio stories in Breitbart during 2016 campaign, leaked emails show https://t.co/sznjrXP4JG via @nbcnews",2019-11-19 15:34:55,"Twitter Web Client",1,6,"x15919256","SuzGamboa","Suzanne Gamboa",11352,5430,13406,,"@NBCNews I am a senior writer covering Latinos and politics, news",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Meghatron24/status/1196815358692339713","M.D.",,,,FALSE,145,616,13,140230,18125,2013-10-03 13:35:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1930794883/1380847405","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1014165175782576128/uHuGvGHF_normal.jpg"
"x923376616759103488","x1196815358570532865",2019-11-19 15:39:51,"Emilie1997toky0","This is a scandal not only for Miller and Breitbart but also for Facebook, which has given its stamp of approval to Breitbart as a trustworthy site. https://t.co/oRmdaXV7Fc","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x604940737","HeerJeet","en","x1196814217061507072","Stephen Miller had more editorial influence over Breitbart during the 2016 presidential campaign than previously known and attempted to push articles attacking then-presidential candidate Sen. Marco Rubio, Via @oneunderscore__ and @annaschecter 

https://t.co/u9ajBI66So",2019-11-19 15:35:19,"Twitter for iPhone",5,10,"x391560579","hshaban","Hamza Shaban",9120,3101,187,"New York","I’m a reporter covering business & tech for the @WashingtonPost | hamza.shaban@washpost.com | Columbia University Knight-Bagehot Fellow '20",TRUE,"x1196815212596232193","This is a scandal not only for Miller and Breitbart but also for Facebook, which has given its stamp of approval to Breitbart as a trustworthy site. https://t.co/oRmdaXV7Fc",2019-11-19 15:39:17,"Twitter Web Client",8,7,"x604940737","HeerJeet","Jeet Heer",203907,958,134309,"Germany","1. National-Affairs Correspondent, The Nation 2.  email: jeetheer1967 at gmail dot com 3. Twitter essayist 4. Profile drawing by Joe Ollmann",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Emilie1997toky0/status/1196815358570532865","Emilie1997tokyo","Tokyo Japan",,,FALSE,54,1768,1,42659,30328,2017-10-26 02:31:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/923376616759103488/1509259426","","http://pbs.twimg.com/profile_images/924497209525026816/_M-zi-yp_normal.jpg"
"x707959452750761985","x1196815358662983682",2019-11-19 15:39:51,"roripierpont1","VINDMAN on the Trump-Zelensky call: ""Without hesitation, I knew I had to report this to the White House counsel ... It was my duty to report my concerns ... It was inappropriate, it was improper for the president to demand an investigation into a political opponent.""","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x32871086","kylegriffin1","en",,,,,,,,,,,,,,,,"x1196804693520977921","VINDMAN on the Trump-Zelensky call: ""Without hesitation, I knew I had to report this to the White House counsel ... It was my duty to report my concerns ... It was inappropriate, it was improper for the president to demand an investigation into a political opponent.""",2019-11-19 14:57:29,"Twitter Web Client",1478,507,"x32871086","kylegriffin1","Kyle Griffin",646862,888,54647,"Manhattan, NY","Senior Producer. MSNBC's @TheLastWord. Opinions mine. Not as outlandish as I could be.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/roripierpont1/status/1196815358662983682","rori pierpont",,,,FALSE,2568,4481,68,426806,582666,2016-03-10 16:01:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/707959452750761985/1484802041","","http://pbs.twimg.com/profile_images/707960856605302785/-nt7LTTB_normal.jpg"
"x43999064","x1196815358675406849",2019-11-19 15:39:51,"SavagePooh209","Vindman uncomfortable about testifying regarding Bidens and Ukrainian interference, but he is content to opine about what President Trump and others in the administration may have thought.","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x816652616625168388","RepAndyBiggsAZ","en",,,,,,,,,,,,,,,,"x1196815236986212353","Vindman uncomfortable about testifying regarding Bidens and Ukrainian interference, but he is content to opine about what President Trump and others in the administration may have thought.",2019-11-19 15:39:22,"TweetDeck",16,9,"x816652616625168388","RepAndyBiggsAZ","Rep Andy Biggs",86368,1571,7812,"Arizona, USA","Representing Arizona's Fighting Fifth.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SavagePooh209/status/1196815358675406849","The Flapjack Bandit","New California","#PencilAct Supporter

Sinner/Wretch/Flawed Lover of Jesus & The Word of God
Independent Constitutional-Conservative 
New California. 
Bay Area Sports Fan",,FALSE,770,2175,11,45377,52336,2009-06-01 23:12:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/43999064/1538434557","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1146133312714313730/vSWlqGoZ_normal.png"
"x2335831938","x1196815358687993858",2019-11-19 15:39:51,"Jaded_octopus","NEW: @realdonaldtrump's Irish golf course lost $1.7M last year, which was better than '17. But Trump still needed to pump in $900K of his own $. 
He's now put $45M into this 1 course, all in cash, and never made a profit. 
https://t.co/XeLWe4iBZx","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x61734492 x25073877","Fahrenthold realDonaldTrump","en",,,,,,,,,,,,,,,,"x1196492090592681986","NEW: @realdonaldtrump's Irish golf course lost $1.7M last year, which was better than '17. But Trump still needed to pump in $900K of his own $. 
He's now put $45M into this 1 course, all in cash, and never made a profit. 
https://t.co/XeLWe4iBZx",2019-11-18 18:15:18,"Twitter Web App",8190,4012,"x61734492","Fahrenthold","David Fahrenthold",689007,4730,45909,"Washington, DC","Washington Post reporter, covering President Trump's businesses and conflicts of interest. MSNBC contributor. Tips? Fahrenthold@washpost.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jaded_octopus/status/1196815358687993858","#NewYearSameFight",,,,FALSE,277,118,26,121954,151714,2014-02-10 00:12:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/2335831938/1420157360","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/762231664927842305/SVmCLLbH_normal.jpg"
"x34004563","x1196815358843375617",2019-11-19 15:39:51,"GrytpypeOBE","New batch of Stephen Miller emails from the SPLC: 

Stephen Miller had much more control over Breitbart during and before the 2016 campaign than previously known, even printing an anti-immigration press release under a Breitbart News byline

https://t.co/CLYy85WlE4","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x102594136","oneunderscore__","en",,,,,,,,,,,,,,,,"x1196811265970245637","New batch of Stephen Miller emails from the SPLC: 

Stephen Miller had much more control over Breitbart during and before the 2016 campaign than previously known, even printing an anti-immigration press release under a Breitbart News byline

https://t.co/CLYy85WlE4",2019-11-19 15:23:36,"Twitter for iPhone",428,330,"x102594136","oneunderscore__","Ben Collins",77650,5367,32093,"New York, NY","Reporter, dystopia beat, @NBCNews.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GrytpypeOBE/status/1196815358843375617","Grytpype-Thynne 🗽🌊","NYC","Hercules Grytpype-Thynne, OBE, MA (Finchley), was exhibited in the Salon of 1912. He lives, exposed to the elements, in Gramercy Park.",,FALSE,213,165,1,32624,83107,2009-04-21 19:12:31,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/952043957168590849/O1bbMA8R_normal.jpg"
"x1140809279185870853","x1196815358872707072",2019-11-19 15:39:51,"georgeconti14","https://t.co/hSlhRI0uTR : THE TRUMP IMPEACHMENT INVESTIGATIONS, AND HEARINGS... https://t.co/6nLcdEmKp9","Twitter Web Client",,,,,FALSE,FALSE,0,0,0,0,,,"searchingforreason.net searchingforreasondotnet.blogspot.com/2019/11/the-tr…","https://t.co/hSlhRI0uTR https://t.co/6nLcdEmKp9","http://www.searchingforreason.net https://searchingforreasondotnet.blogspot.com/2019/11/the-trump-impeachment-investigations.html?spref=tw",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/georgeconti14/status/1196815358872707072","george conti",,"PHILOSOPHER.",,FALSE,1,0,0,29082,1,2019-06-18 02:31:42,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1142820699461079040/4pPp4snI_normal.png"
"x3272301115","x1196815359115976706",2019-11-19 15:39:52,"TBlackwe85","Are you aware that Ukraine tried to warn the United States that Donald Trump's campaign chair Paul Manafort was a criminal?","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x18686907","davidfrum","en",,,,,,,,,,,,,,,,"x1196815153762840577","Are you aware that Ukraine tried to warn the United States that Donald Trump's campaign chair Paul Manafort was a criminal?",2019-11-19 15:39:03,"TweetDeck",118,27,"x18686907","davidfrum","David Frum",804272,832,66014,,"Read more at The Atlantic. Reach me via http://DavidFrum.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TBlackwe85/status/1196815359115976706","Terrence L. Blackwell","Washington, DC/Baltimore, MD","Devoted #HappyCamper who loves the DMV. Montgomery College alumni. WAU student. Kindness, laughter and humor counts. #ClimateChange, #80sKid #90sKid",,FALSE,668,4990,19,180214,3958,2015-07-08 21:35:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/3272301115/1573916117","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1196576901692833794/4vjkqJyK_normal.jpg"
"x37608572","x1196815359136825344",2019-11-19 15:39:52,"victim_of__love","Lt. Col. Vindman and Ms. Williams were both on the now infamous July 25th phone call and heard Trump ask Zelensky to investigate the Bidens.

They also heard Zelensky mention Burisma, a fact left out of the call record.

Vindman believed Trump’s “favor” was really a demand. https://t.co/EmsJ5404RS","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x29501253","RepAdamSchiff","en",,,,,,,,,,,,,,,,"x1196798735944163328","Lt. Col. Vindman and Ms. Williams were both on the now infamous July 25th phone call and heard Trump ask Zelensky to investigate the Bidens.

They also heard Zelensky mention Burisma, a fact left out of the call record.

Vindman believed Trump’s “favor” was really a demand. https://t.co/EmsJ5404RS",2019-11-19 14:33:48,"Twitter Media Studio",9032,2671,"x29501253","RepAdamSchiff","Adam Schiff",1658722,787,5407,"Burbank, CA","Representing California's 28th Congressional District. Chairman of the House Intelligence Committee (@HouseIntel).",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/victim_of__love/status/1196815359136825344","♪♪Laa Laa♪♪","So Cal","38 MARRIED 20yrs I DONT ANS DMs had THE BEST BEAGLE RIP CaseyDestiel/Cockles Shipper SuperWhoLockTWDThe EaglesDon Henley,MCU,🏳️‍🌈Ally #NotMyPresident #Resist",,FALSE,1647,4930,25,35762,43560,2009-05-04 06:15:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/37608572/1444171237","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/889750075982831616/G81Ei_UJ_normal.jpg"
"x25342132","x1196815359288004608",2019-11-19 15:39:52,"critterwoman","Just another day in the Trump economy: NEW records for Dow, Nasdaq, S&amp;P 500! ✅ ✅ ✅","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x822215673812119553","WhiteHouse","en",,,,,,,,,,,,,,,,"x1196625391668154370","Just another day in the Trump economy: NEW records for Dow, Nasdaq, S&amp;P 500! ✅ ✅ ✅",2019-11-19 03:05:00,"TheWhiteHouse",11054,2736,"x822215673812119553","WhiteHouse","The White House",19362802,15,13352,"Washington, D.C.","Welcome to @WhiteHouse! Follow for the latest from President @realDonaldTrump and his Administration. Tweets may be archived: http://whitehouse.gov/privacy",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/critterwoman/status/1196815359288004608","Sherry Miller",,"Ask not what your Country can do for you, ask what you can do for your Country...JFK",,FALSE,364,414,5,3650,27945,2009-03-19 17:21:22,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/572102309066366976/ZysguGYw_normal.jpeg"
