"id","screen_name","text","polite","sentiment","communication","retweet_count","followers_count","favourites_count","created_at"
462669222255296512,"CesareCamboni","“@ilG_attualita: ""Non odio l'Europa, odio l'Unione europea"" http://t.co/cBsxh0nRgw” @Nigel_Farage @UKIP",NA,NA,NA,0,206,974,"Sat May 03 19:05:13 +0000 2014"
462671481022218240,"will_jones1995","@nickgriffinmep Nick Griffin has been hacked, check out the Tweets they are WONDERFUL! #DontWasteYourVote","polite","positive","broadcasting",0,195,403,"Sat May 03 19:14:11 +0000 2014"
462672233757179904,"Newsraid1","@IvanaBartoletti Newsraid with Labour only on http://t.co/CjI1kIjImR","polite","neutral","engaging",0,72,5,"Sat May 03 19:17:11 +0000 2014"
462672611546509312,"WorldOfAlHooly","@Nigel_Farage YOU CAN'T SABOTAGE THE FARAGE https://t.co/eDmIMuQYqS","polite","neutral","engaging",0,1234,1977,"Sat May 03 19:18:41 +0000 2014"
462673420501917696,"qeensdale","@Nigel_Farage @UKIP The people are with you.","polite","positive","engaging",0,1507,5182,"Sat May 03 19:21:54 +0000 2014"
462677439517556736,"rcthethird","@Nigel_Farage @UKIP That should do it. Keep it up.","polite","positive","engaging",0,286,2400,"Sat May 03 19:37:52 +0000 2014"
462680675041443840,"Aled_Glanogeu","Fabulous evening with #LondonWelshRugbyClubChoir and #MaldwynStrings #AmericanTrilogy congrats to Newtown Mayor @mynewtown","polite","positive","broadcasting",0,849,881,"Sat May 03 19:50:43 +0000 2014"
462685535291842560,"foxyone33","@nickgriffinmep do u take requests hahaha","polite","neutral","engaging",0,6469,6413,"Sat May 03 20:10:02 +0000 2014"
462690285240463360,"kymru","@Nigel_Farage you forgot the firing squad in front of that billboard","impolite","negative","engaging",2,106,61,"Sat May 03 20:28:55 +0000 2014"
462693545472962560,"geoffsand","@Nigel_Farage @UKIP Soundtrack Led Zeppelin's 'Stairway to Heaven' by any chance....???","polite","neutral","engaging",0,37,844,"Sat May 03 20:41:52 +0000 2014"
462695413514924032,"CStephenssnp","Looks like tomorrows .@newsundayherald will be a collectors edition. #indyref #yes","polite","neutral","broadcasting",0,10482,6810,"Sat May 03 20:49:17 +0000 2014"
462697600630947840,"castro64","@TraGearrFear @MEPStandingUp4U @LonglandsKopite Its a question to you","polite","neutral","engaging",0,737,73,"Sat May 03 20:57:59 +0000 2014"
462699732360773632,"PlymouthChaz","Who are the Labour candidates for South East Cornwall? PC or council @Juderobinson","polite","neutral","broadcasting",0,12862,11964,"Sat May 03 21:06:27 +0000 2014"
462702147679690752,"DerekJHilling","Take care BEFORE you vote UKIP ! http://t.co/9efUeWyBnX","polite","neutral","broadcasting",0,430,718,"Sat May 03 21:16:03 +0000 2014"
462704600165142528,"nnriaz","@TasminaSheikh @RichardLochhead @theSNP so many idyllic summers cycling down old railway line to get an ice cream from Mieles. Lovely pic :)","polite","positive","engaging",0,2032,4708,"Sat May 03 21:25:47 +0000 2014"
462706304860307456,"CalumCashley","@katrinamurray71 Fix!","polite","neutral","engaging",0,62,0,"Sat May 03 21:32:34 +0000 2014"
462707026121195520,"Naughty_Nini","“@Tim_Aker: 15 mins before start and room nearly full for #UKIP public meeting in Clacton http://t.co/i3bdE27KTt” LOL! Big up Clacton iyah!","polite","positive","broadcasting",1938,112,0,"Sat May 03 21:35:26 +0000 2014"
462707377356423168,"ChristinaSNP","@katrinamurray71 is it a big giant YES badge? #brilliantprizes","polite","neutral","engaging",0,18754,34616,"Sat May 03 21:36:50 +0000 2014"
462708996022222848,"priorshaiIene","@a_studyingay @davidtennxnt @nickgriffinmep omg he's been hacked right¿?","polite","neutral","engaging",0,2276,4677,"Sat May 03 21:43:16 +0000 2014"
462712142853332992,"SajjidDaDon","@nickgriffinmep What was his password? NeverSubmitToAslan?","polite","negative","broadcasting",0,302,1673,"Sat May 03 21:55:46 +0000 2014"
462713837582843904,"voterossbrown","@maximusmarcus Greens tried to bring in a ban in 2010 but it was opposed by Assembly inc. sdlp members - http://t.co/fdCYH8fnPV","polite","neutral","engaging",0,4215,2555,"Sat May 03 22:02:30 +0000 2014"
462715034905636864,"Steven_Woolfe","@ThomasEvansUKIP cheers","polite","neutral","engaging",0,25688,781,"Sat May 03 22:07:15 +0000 2014"
462716674584899584,"MargotLJParker","@cfmcfc Bring it on! #UKIP people's army fully behind our leader @Nigel_Farage!","polite","positive","engaging",0,11139,3327,"Sat May 03 22:13:46 +0000 2014"
462720353429909504,"DannyCasio","@nickgriffinmep's account being hacked as we speak!","polite","neutral","broadcasting",0,543,2506,"Sat May 03 22:28:23 +0000 2014"
462723969737834496,"PaulStocker5","@Dayle_Taylor @UKIPChester @ShneurOdzeUKIP That lot look like they need to spend more time trying to lose their virginity.","impolite","negative","engaging",0,569,1122,"Sat May 03 22:42:46 +0000 2014"
462725256994889728,"EnzaFerreri","http://t.co/zdS3QTy5ao",NA,NA,NA,0,782,4670,"Sat May 03 22:47:52 +0000 2014"
462735469508562944,"MattMaloneMD","Perhaps @nickgriffinmep should keep an eye on his twitter! Evidently his password is easy to guess! ��","polite","neutral","broadcasting",0,1259,2934,"Sat May 03 23:28:27 +0000 2014"
462743524601905152,"HiitssJohnny","@BenKremling @Anon_0x03 @nickgriffinmep Do you have any idea what they even do? Or you just a hypocrite commenting from one thing they did","impolite","negative","engaging",0,56,160,"Sun May 04 00:00:28 +0000 2014"
462752578351431680,"Stew_Dapples","@TheMockneyRebel @nickgriffinmep Jut like making tit Willie Hague leader when they knew they had no chance,now Boris the Burke's being muted","impolite","negative","engaging",0,3798,11493,"Sun May 04 00:36:26 +0000 2014"
462783640116924416,"raterosie","@nickgriffinmep no.","polite","neutral","engaging",0,671,481,"Sun May 04 02:39:52 +0000 2014"
462827523332911104,"Mike_Clark72","@Nigel_Farage I would take @geertwilderspvv up on his offer, he is a man with a clear vision for his country, something lacking in the UK.","polite","negative","engaging",0,970,1035,"Sun May 04 05:34:15 +0000 2014"
462835194786217984,"rendipurba313","@nickgriffinmep @bnp so funy . who the next bro ? . anonymous always win . 4chan lulz . troll next begun . fuck politics gov bulshit .","impolite","negative","engaging",0,184,1020,"Sun May 04 06:04:44 +0000 2014"
462843396668006400,"Green_DannyB","JeanLambert MEP @GreenJeanMEP: ‘Edward #Snowden deserves a prize, not prosecution’ http://t.co/wf2ztZGDK1  @economicvoice.com #wpfd2014","polite","neutral","broadcasting",0,1454,850,"Sun May 04 06:37:19 +0000 2014"
462846249649987584,"julie4nw","Plain fag packaging? It's a no-brainer but Tory rebel Priti Patel is ex-tobacco lobbyist..   http://t.co/eG0oWBw1oY via @guardian","polite","negative","broadcasting",0,14492,12426,"Sun May 04 06:48:39 +0000 2014"
462851455742140416,"veganfishcake","#ReasonsToVoteGreen - in the North West Greens were 0.3% away from beating BNP to the last Euro seat in 2009. This time we can win!","polite","neutral","broadcasting",0,1089,226,"Sun May 04 07:09:21 +0000 2014"
462854968190730240,"jonathanfryer","New blog post from me: ALDE in #Vienna http://t.co/83L0e6njzC @ALDEParty","polite","neutral","broadcasting",0,10704,3531,"Sun May 04 07:23:18 +0000 2014"
462859699797622784,"Juderobinson","Has #nickgriffin noticed??","polite","neutral","engaging",0,2183,365,"Sun May 04 07:42:06 +0000 2014"
462863768830377984,"Green_Caroline","@carolinejmolloy the media seem to be allergic to the G word right now. Infuriating. @jeanrobertsonMo @guardian @tobyhelm","polite","neutral","engaging",0,4997,633,"Sun May 04 07:58:16 +0000 2014"
462864273648394240,"julie4nw","@richardbridge7 @WOWpetition SHAME! SHAME!","polite","negative","engaging",0,14492,12426,"Sun May 04 08:00:17 +0000 2014"
462864914634510336,"PercyBlakeney63","@Nigel_Farage @Ed_Miliband on #Marr. Two different views on the world today and tomorrow I suspect","polite","neutral","broadcasting",0,4582,236,"Sun May 04 08:02:49 +0000 2014"
462867413336604672,"julie4nw","0 Hrs: I loved my job as carer it was rewarding knowing that clients were happy safe &amp; well but cost me more in fuel &amp; wear &amp; tear on my car","polite","neutral","broadcasting",0,14492,12426,"Sun May 04 08:12:45 +0000 2014"
462868593462738944,"jonathanfryer","RT @EPinUK: Become an expert on the #EU this bank holiday with our Food for Thought reading list! http://t.co/u33fHsuHR7 #EP2014","polite","neutral","broadcasting",0,10704,3531,"Sun May 04 08:17:27 +0000 2014"
462869982070964224,"aldosrendos","@Nigel_Farage you're on everything these days. Any chance of giving my eyes and ears a break?","polite","negative","engaging",0,224,479,"Sun May 04 08:22:58 +0000 2014"
462871415751208960,"MargotLJParker","@A_Liberty_Rebel Yes #bbc for you!!!!","polite","positive","engaging",0,11139,3327,"Sun May 04 08:28:39 +0000 2014"
462872040496971776,"MargotLJParker","@deanofsurrey Yes sick of same old side tracking!!","polite","negative","engaging",0,11139,3327,"Sun May 04 08:31:08 +0000 2014"
462873690087391232,"kevcow","@AndrewDGarnett1 thanks, it's frenetic!,","polite","positive","engaging",0,1317,1374,"Sun May 04 08:37:42 +0000 2014"
462876442955886592,"jeckythump","@DebbieAitchison This http://t.co/ma4nYSjYE8 (h/t @PeterCranie) may explain it. @TheGreenParty trying to be heard despite #mediablackout.","polite","neutral","engaging",0,1317,10898,"Sun May 04 08:48:38 +0000 2014"
462878071725780992,"ThatAndyHall","@Nigel_Farage a plague apon both your houses","impolite","negative","engaging",0,219,2199,"Sun May 04 08:55:06 +0000 2014"
462878671347671040,"BernardMcEldown","@Nigel_Farage says he  favours smaller state. Not sure many public service workers want to vote for a party that threatens their jobs #marr","polite","neutral","engaging",0,2521,172,"Sun May 04 08:57:29 +0000 2014"
462879271858745344,"PhotoMatt200","@Nigel_Farage well done! The interview was great! Even Marr could not argue with your conviction for the truth.","polite","positive","engaging",0,33,915,"Sun May 04 08:59:52 +0000 2014"
462879366545178624,"denisstewart","@EdSimpsonNI @voterossbrown Found it ..but off-screen, not under the photo. :-)","polite","neutral","engaging",0,740,5821,"Sun May 04 09:00:15 +0000 2014"
462879723501400064,"offasreturnII","@obotheclown @Skip_Licker @mattholehouse  @Ed_Miliband  is the one who's been calling @Nigel_Farage  a bottler : yet hides in the shadows","polite","negative","engaging",0,2194,2055,"Sun May 04 09:01:40 +0000 2014"
462880278076489728,"MargotLJParker","@leicesterliz @lynneheal @Ed_Miliband #EU cheap labour force down Brit wages! PS #EU will not reform they have no interest in doing so!!!","polite","neutral","engaging",0,11139,3327,"Sun May 04 09:03:52 +0000 2014"
462880876993716224,"MargotLJParker","@lynneheal @leicesterliz @Ed_Miliband Lynne,we do care!","polite","neutral","engaging",14,49,2,"Sun May 04 09:06:15 +0000 2014"
462881041376882688,"SHKMEP","@captain_europe yes captain!  That's why I hv busied myself on quietly delivering the reform we need #audit #smartregs #codeofconduct","polite","neutral","engaging",0,10713,3307,"Sun May 04 09:06:54 +0000 2014"
462885648350081024,"Dangermouse_UK","@NSinclaireMEP @sunpoliticsmids doubled UKIP membership in 18m, increased projected vote share to 38%, wiped the floor with liar Clegg","polite","neutral","engaging",0,832,442,"Sun May 04 09:25:13 +0000 2014"
462886023488630784,"kvmarthur","@NaraHodge @glasterlaw1 @DanHannanMEP @Conservatives @OxfordCityTory 1) shame he's not in the commons he'd be a good potential leader after","polite","neutral","engaging",0,1540,4792,"Sun May 04 09:26:42 +0000 2014"
462886087468531712,"kvmarthur","@NaraHodge @glasterlaw1 @DanHannanMEP @Conservatives @OxfordCityTory 2) Cameron goes.","polite","neutral","engaging",0,1540,4792,"Sun May 04 09:26:57 +0000 2014"
462886931534475264,"MargotLJParker","@A_Liberty_Rebel Agree.","polite","positive","engaging",0,11139,3327,"Sun May 04 09:30:19 +0000 2014"
462887201073037312,"sallybennett420","@danielrhamilton @Conservatives @Fletch_1976 @AlexJFinney Thanks so much for coming out with us Dan","polite","positive","engaging",0,563,6029,"Sun May 04 09:31:23 +0000 2014"
462887767509569536,"CarlWil35586309","@DavidCoburnUKip @MargotLJParker @NeilUKIP @glynpj Inherited stupidity?","polite","negative","engaging",0,3692,14742,"Sun May 04 09:33:38 +0000 2014"
462888779578363904,"mpwandnyssa1","@DavidCoburnUKip @MargotLJParker @DavidJo52951945 The last thing we need is another govt dominated by the Tories. No deals, please.","polite","neutral","engaging",0,1335,8001,"Sun May 04 09:37:39 +0000 2014"
462889084386832384,"ldmikebell","Great to see euro candidate @andrewwigley in Weston again yesterday for @WsMLibDems action day #EP2014 #loveweston","polite","positive","broadcasting",0,1607,272,"Sun May 04 09:38:52 +0000 2014"
462892091488862208,"GreenJeanMEP","Just been on Pienaar's politics for our few minutes for this campaign: so frustrating - just when people want to hear more, they get less!","polite","neutral","broadcasting",0,10751,28,"Sun May 04 09:50:49 +0000 2014"
462892544838627328,"DavidCoburnUKip","@GlenisWillmott @unionstogether @VER @NickiBrooksx @LindaWoodings UKIP do not stand for any those policies? All Lies- Vote #UKIP","polite","negative","engaging",0,18238,4565,"Sun May 04 09:52:37 +0000 2014"
462892813932580864,"DavidCoburnUKip","@GlenisWillmott @unionstogether @VER @NickiBrooksx @LindaWoodings #Labour  got no policies and create lies for your opponenents - Vote #UKIP","polite","negative","engaging",0,18238,4565,"Sun May 04 09:53:41 +0000 2014"
462893482450100224,"JBryantWales","@louanndavies That is great to hear - you've made my morning! Thanks for your consideration","polite","positive","engaging",0,3663,7269,"Sun May 04 09:56:21 +0000 2014"
462893896893468672,"DavidCoburnUKip","Voting Tory Euro 2014 election - Wasted Vote &amp; you'll let #Labour In Vote #UKIP","polite","neutral","broadcasting",0,18238,4565,"Sun May 04 09:57:59 +0000 2014"
462893974945267712,"Juderobinson","@Labourcat + 4 listeners to agree Tom is right about having to take John's place. Fascinating - sharp relief on impact of death on family.","polite","neutral","engaging",0,2183,365,"Sun May 04 09:58:18 +0000 2014"
462894988595322880,"politicsinbrum","@PhilBennionMEP @WMlibdems How's that message being received","polite","neutral","engaging",0,5427,2719,"Sun May 04 10:02:20 +0000 2014"
462899308195741696,"ArifBBC","@SHKMEP - it won't be","polite","neutral","engaging",0,8688,448,"Sun May 04 10:19:29 +0000 2014"
462900085115064320,"stuartjeffery","@DavidMorton359 stratification reduces the need for weighting and being double is unlikely to be wiped out by weighting","polite","neutral","engaging",0,1610,256,"Sun May 04 10:22:35 +0000 2014"
462900461172178944,"steven_syme","Muchos beer amigos! Enjoy responsibly! RT @LindaWoodings: #SombreroSelfie @CorianderMexicanRestaurant http://t.co/1Ia4qQAoPM","polite","positive","engaging",0,4041,2013,"Sun May 04 10:24:04 +0000 2014"
462900551567831040,"LW4WM","@daily_politics @grantshapps Voting UKIP in the Euros or locals can't deliver a referendum","polite","neutral","broadcasting",0,2021,687,"Sun May 04 10:24:26 +0000 2014"
462902135248936960,"DavidCoburnUKip","@TracyLoopey @daily_politics Another Kafkaesque statement by Mr Shapps @grantshapps - vote #UKIP Get #UKIP","polite","neutral","engaging",0,18238,4565,"Sun May 04 10:30:44 +0000 2014"
462905266754027520,"GinaDowding","Bring rail under state control, Ed Mili told http://t.co/APRMv2N4I7 .Start by support @CarolineLucas Bill! http://t.co/x9phPtsVjn @RMTunion","polite","neutral","engaging",0,1451,241,"Sun May 04 10:43:10 +0000 2014"
462906044495454208,"SarahLudfordMEP","@nicholaswatt: yes but @malcolmbruce made v clear  that @LibDems insist on strict criteria &amp; don't see UK m'ship in foreseeable future","polite","neutral","engaging",0,8547,4164,"Sun May 04 10:46:16 +0000 2014"
462908712014069760,"timerousbeastie","@sonny_ukip @DavidCoburnUKip @UKIP_Daily I think I just did :)","polite","neutral","engaging",0,4444,1778,"Sun May 04 10:56:52 +0000 2014"
462908984673181696,"PeterCranie","@chrisjlovell @ArifBBC no chris. That's reg subsamples for north or NW. Go back and look at the tables","polite","neutral","engaging",0,3626,4623,"Sun May 04 10:57:57 +0000 2014"
